IPEDS ID,Name,DoE ID,Freebase mid,OPE ID,Four-Year
437060,Vatterott College-Oklahoma City,167002,/m/0clw3sl,02609205,NO
437088,Beauty School of Middletown,167020,,,
437097,University of Management and Technology (The),167039,,04110300,YES
437103,Baton Rouge Community College,167048,/m/09kl7v,03730300,NO
437112,Star College of Cosmetology,167057,,,
437167,Compu-Med Vocational Careers - Miami,167075,,,
437219,ITT Technical Institute-Lathrop,,/m/0clw3r8,00732986,YES
437237,International Yacht Restoration School,167109,/m/043nr4z,03732300,NO
437255,Harrison Career Institute - Ewing,167127,,,
437316,Linfield College-Nursing & Health Sciences,167136,/m/0cmcb75,00319801,YES
437325,Linfield College-Adult Degree Program,,/m/0clw3t0,00319802,YES
437343,DeVry University's Keller Graduate School of Management-Virginia,,,02075432,YES
437361,DeVry University's Keller Graduate School of Management-Wisconsin,,,02075403,YES
437501,Academy of Massage Therapy,167154,/m/0clw3xz,03389300,NO
437510,Remington College - San Diego,167163,,,
437529,Star Career Academy-Syosset,167172,/m/0clw3yd,03380300,NO
437538,Chase College,167181,,,
437556,Midwest Technical Institute-Springfield,167190,/m/0b6d6_x,03368300,NO
437565,Oklahoma Health Academy-Tulsa,167206,/m/0clw3yv,03396300,NO
437574,Ross Medical Education Center - Decatur,167215,,,
437583,Oklahoma Health Academy-Moore,167224,/m/0clw3y5,03396400,NO
437608,Advanced Barber College and Hair Design,167242,/m/0clw3ym,03412300,NO
437635,The College of Health Care Professions,167251,/m/0clw3wf,03426300,NO
437653,The English Center,167279,/m/0clw3xj,03413400,NO
437662,ICDC College,167288,/m/0clw3x2,03395300,NO
437705,Monteclaro Escuela de Hoteleria y Artes Culinarias,167312,/m/0clw3x9,03414300,NO
437723,New Community Workforce Development Center,167330,/m/0clw3z8,03424500,NO
437732,Dallas Nursing Institute,167349,/m/0clw3w6,03416500,NO
437750,Professional Golfers Career College,167358,/m/0clw3wn,03367300,NO
437769,Richmond School of Health and Technology,228149,/m/0gb3v6,03409500,NO
437778,Milan Institute-San Antonio Ingram,167376,/m/0clw3xr,03422300,NO
437848,Westwood College-Anaheim,,/m/0clw3vk,00754802,YES
437857,Rudae's School of Beauty Culture-Ft Wayne,167394,/m/0clw3ww,00967300,NO
437875,Puerto Rico Tech Junior College - Mayaguez,167419,,,
437884,InterCoast Colleges-Burbank,,/m/0clw3_l,02559401,NO
437927,Carrington College California-Antioch,167437,/m/0clw40p,00974806,NO
437936,Carrington College California-San Jose,167446,/m/0clw426,00974807,NO
437945,Newbridge College-Stanton,167455,,,
437981,Keiser Career College - Pembroke Pines,167464,,,
438036,Lincoln Technical Institute-Cromwell,167473,/m/0clw42n,00730302,NO
438081,Washington State University - Spokane,167507,,,
438151,Stevens-Henager College-Murray,,/m/0clw41_,00367403,YES
438179,Brookline College-Tucson,,/m/0clw413,02218805,YES
438188,National Institute of Technology,167561,,,
438197,Everest Institute-Jonesboro,167570,/m/0clw40g,03072304,NO
438212,McCann School of Business and Technology,167589,/m/026z7jh,00489800,NO
438258,Carrington College California-Pleasant Hill,,/m/0clw400,00974802,NO
438267,Ridley-Lowell School of Business,167622,/m/0clw3_c,02112301,NO
438276,Vanguard Institute of Technology,167631,,,
438285,Florida College of Natural Health-Maitland,167640,/m/0clw3zq,03008602,NO
438294,Florida College of Natural Health-Brandenton,167659,/m/0clw41k,03008603,NO
438337,Modern Hairstyling Institute,167668,/m/0clw3zy,02195900,NO
438382,University of Phoenix-Southern Colorado Campus,,/m/0clw3_t,32098806,YES
438416,University of Phoenix-West Michigan Campus,,/m/0clw3zh,32098883,YES
438498,Stratford University,167701,/m/026bc8j,02541200,YES
438504,Universal Technical Institute of California Inc,167710,/m/0clw407,00822103,NO
438513,Marine Corps University,167729,,,
438586,American InterContinental University-Atlanta,,/m/0clvmf0,02113613,YES
438601,American InterContinental University-South Florida,,/m/0clw3_4,02113609,YES
438610,University of Phoenix-Philadelphia Campus,,/m/0clw41b,42098852,YES
438629,University of Phoenix-Pittsburgh Campus,,/m/0clw42w,42098861,YES
438638,Everest Institute-Decatur,167774,/m/0clw45y,01035601,NO
438647,Everest College-Chesapeake,,/m/0clw445,00926701,NO
438656,Everest Institute-Greenspoint,167792,/m/0clw45h,02261302,NO
438665,Rancho Santiago Community College District Office,,/m/0k7cv06,00699100,NO
438674,The Academy of Hair Design Six,167817,/m/0clw43z,02251600,NO
438708,Eastern West Virginia Community and Technical College,167826,/m/07tg1h,04119000,NO
438735,Aviation Institute of Maintenance-Indianapolis,167835,/m/0clw458,03176300,NO
438805,Branford Hall Career Institute-Springfield Campus,,/m/0ctbhzs,02074003,NO
438850,Maric College - Pomona,167862,,,
438869,Remington College-Little Rock Campus,167871,/m/0cv78y3,02605503,NO
438887,Newbridge College-San Diego East,167880,/m/0clw44v,03441400,NO
438902,Everest University-Jacksonville,,/m/0clw45q,02599805,YES
438911,Cardean University,167914,,,
438966,"Harrison College, Fort Wayne",,/m/0cnb63p,,
438984,IVAEM College,167969,/m/0clw451,03469300,NO
439002,International Business School--MCKINNEY,167978,,,
439020,Midwest College of Oriental Medicine-Chicago,167987,/m/03hhk12,03061201,YES
439039,Lincoln Technical Institute-Hamden,167996,/m/0clw42n,00730301,NO
439057,Argosy University-Seattle,,/m/026ncz,02179913,YES
439084,Sage Colleges System Office,,/m/0k9jd0c,,
439118,Carrington College-Spokane,,/m/0cv9_xz,03042501,NO
439127,Texas School of Business-Friendswood,,/m/0clw43j,02312202,NO
439136,ITT Technical Institute-Wilmington,,/m/0clw439,10732913,YES
439145,Pierce College at Puyallup,168050,/m/0cnfzwp,00500003,NO
439154,Texas Tech University System Administration,,/m/0k7hqnt,00364400,YES
439163,DeVry University-Florida,,/m/0clw477,01072712,YES
439190,Cascadia Community College,168087,/m/067bc5,03483500,NO
439279,University of Phoenix-St Louis Campus,,/m/0clw464,32098887,YES
439288,Johnson & Wales University-Denver,207157,/m/0cnfk8_,00340409,YES
439297,University of Phoenix-Cleveland Campus,,/m/0clw496,42098831,YES
439303,Du Bois Business College-Huntingdon,,/m/0clw483,00489302,NO
439312,Du Bois Business College-Oil City,,/m/0clw46t,00489301,NO
439330,DeVry University-Maryland,,/m/0cmcb7t,01072752,YES
439367,CBD College,184515,/m/0clw47x,03250300,NO
439394,East West College of Natural Medicine,168184,/m/0clw46c,03429700,YES
439400,Infinity Career College,168193,/m/0clw46l,03464300,NO
439437,Lincoln Technical Institute-Fern Park,168209,/m/0clw47p,03390300,NO
439446,Atlantic Institute of Oriental Medicine,168218,/m/0clw48b,03429600,YES
439455,ATS Institute of Technology,168227,/m/0clw48s,03468500,NO
439473,Bennett Career Institute,168236,/m/0clw48k,03409600,NO
439482,Blue Cliff College-Shreveport,168245,/m/0clw470,03422500,NO
439491,Blue Cliff College-Lafayette,168254,/m/0cnb496,03422600,NO
439507,Quest College,168263,/m/0clw47g,03400300,NO
439516,Center for Employment Training - Cleveland,168272,,,
439525,Central Florida Institute,168281,/m/0clw4b9,03425400,NO
439534,Politec Institute,168290,,,
439543,Chicago Urban League Computer Training Center,168306,,,
439561,Columbia Green Beauty School,168315,,,
439570,Community Care College,168324,/m/0clw4f4,03367400,NO
439589,B Street Design School of International Hair Styling-Topeka,168333,/m/0clw4bz,03450300,NO
439598,Medacom College,168342,,,
439604,Coryell Cosmetology College,168351,/m/0clw4dh,03509400,NO
439613,Crossroads Bible College,168360,/m/043lkvh,03456700,YES
439622,Erie 1 BOCES,168379,/m/07678n1,01258900,NO
439631,Fayette Beauty Academy Inc,168388,/m/0clw4cd,03445500,NO
439659,Harlem School of Technology Inc,168403,/m/0clw49n,,
439668,HDS Truck Driving Institute,168412,/m/0clw4b2,03445300,NO
439686,International Training Careers,168421,/m/0clw49f,03411400,NO
439695,James Albert School of Cosmetology,168430,/m/0clw49w,,
439701,King's University,168449,/m/05c2hsk,03516300,YES
439729,Lacy Cosmetology School-Aiken,168467,/m/0clw4cv,03513300,NO
439738,Fortis College,168476,/m/0clw4dq,03480300,NO
439747,My Le's Beauty College,168485,/m/0clw4dy,03458300,NO
439756,NAWCC School of Horology,168494,/m/0clw4bj,03439400,NO
439774,New Concept Massage and Beauty School,168500,/m/0clw4d8,03433400,NO
439783,New York College of Traditional Chinese Medicine,168519,/m/0clw4d1,03443300,YES
439792,Fortis College,168528,/m/0clw4cm,03434300,NO
439817,Northeastern Seminary,168537,/m/0clw4br,03419400,YES
439826,Bryan College-Gold River,168546,/m/0clw4gg,03399300,NO
439844,Omega Institute of Cosmetology,168555,/m/0clw4gp,03498400,NO
439862,Pacific Islands University,168564,/m/02738jj,03438300,YES
439871,PCI College,168573,/m/0clw4h3,03479300,NO
439899,Rosedale Bible College,168582,/m/0fzfxb,03425300,NO
439905,St Francis Career College,168591,/m/0clw4h_,03359300,NO
439914,Seattle Institute of Oriental Medicine,168607,/m/0269dbn,03280300,YES
439932,Shawnee Beauty College,168616,/m/0clw4gx,03453400,NO
439941,Shore Medical Center,168625,,,
439969,Acupuncture and Massage College,168634,/m/0clw4jn,03414500,YES
439978,Southeastern School of Cosmetology,210641,/m/0clw4fl,03459300,NO
439987,Tennessee Career College,168652,,,
439996,Universal Therapeutic Massage Institute,168661,/m/0clw4hb,03430300,NO
440004,Upper Valley Educators Institute,168670,/m/0clw4g0,03437300,YES
440022,Wrightco Technologies Technical Training Institute,168689,,,
440031,Keck Graduate Institute,168698,/m/0clw4k2,03853300,YES
440059,Aviation Institute of Maintenance-Atlanta,168704,/m/0clw4ft,03523300,NO
440068,Thompson Institute,168713,,,
440077,National Beauty College,168722,/m/0clw4hk,03144300,NO
440086,Star Career Academy-Egg Harbor,168731,/m/0clw4fc,00780402,NO
440101,Empire Beauty School-Kennesaw,168740,/m/0clw4g7,01260602,NO
440110,Anthem Career College-Nashville,,/m/0clw4jf,02263104,NO
440129,Anthem College-Irving,,/m/0clw4hs,03076403,NO
440138,Antioch University-System Administration,,/m/0k91cfv,00803100,YES
440147,Westwood College-River Oaks,,/m/0clw4mh,03072701,YES
440156,Harrison Career Institute - Pittsburgh,168795,,,
440165,ITT Technical Institute-Green Bay,,/m/0clw4n4,00732935,YES
440174,Career Training Academy-Pittsburgh,168810,/m/0clw4lm,02609502,NO
440217,Huntingdon County Career and Technology Center,168838,/m/0415nc0,03535300,NO
440226,Missouri College of Cosmetology North,168847,/m/0clw4k9,03519300,NO
440235,Keyskills Learning,168856,/m/0clw4m1,,
440244,Ivy Tech Community College-Bloominton,,/m/0clw4my,,
440253,Midwest University,168874,/m/02z5wfr,,
440262,New York Automotive and Diesel Institute,168883,/m/0clw4kz,03537300,NO
440271,Remington College-Baton Rouge Campus,168892,/m/0cv78tz,00777708,NO
440299,Everest College-Ontario Metro,,/m/0clw4m8,02250602,YES
440305,Metropolitan Community College-Blue River,,/m/0clw4lv,00248445,NO
440323,Kaplan College-Beaumont,,/m/0clw4ld,03115803,NO
440332,Kaplan College-Laredo,,/m/0clw4l5,03115802,NO
440341,The Art Institute of Washington,,/m/041470t,00927002,YES
440350,Florida Center for Theological Studies,168953,,,
440369,Everest Institute-Dearborn,168962,/m/0clw4kr,00982801,NO
440378,Centura College-Richmond Westend,168971,/m/0clw4kj,03126401,NO
440387,Kansas City College,168980,,,
440396,New Saint Andrews College,168999,/m/0bq52p,04150200,YES
440402,Arkansas State University-Newport,169008,/m/09gq2ty,00109002,NO
440411,Marlboro College Graduate School,,/m/0bx_3k4,00369001,YES
440420,University of Phoenix-Boston Campus,,/m/0clw4qs,32098874,YES
440439,University of Phoenix-Dallas Campus,,/m/0clw4px,42098875,YES
440448,University of Phoenix-Houston Campus,,/m/0clw4q_,42098871,YES
440457,University of Phoenix-Milwaukee Campus,,/m/0clw4qk,42098898,YES
440466,University of Phoenix-Idaho Campus,,/m/0clw4qb,62098899,YES
440484,Westwood College-Inland Empire,,/m/0clw4pg,00754803,YES
440536,DeVry University-Virginia,,/m/0cmcb8r,01072725,YES
440545,DeVry University-Washington,,/m/0clw4rf,01072723,YES
440572,DeVry University's Keller Graduate School of Management-Ohio,,,02075438,YES
440581,DeVry University's Keller Graduate School of Management-Texas,,,02075441,YES
440590,DeVry University-Colorado,,/m/0clw4nl,01072709,YES
440615,Georgia Aviation & Technical College,169123,,,
440624,Louisiana Delta Community College-Monroe Campus,211264,/m/0clw4nt,04130100,NO
440642,ITT Technical Institute-Levittown,,/m/0clw4pp,00732949,NO
440651,Atenas College,169150,/m/0clw4q3,03544300,YES
440721,Southwest Skill Center-Campus of Estrella Mountain Community College,,/m/043lg1h,03156301,NO
440730,Onondaga Cortland Madison BOCES,169202,/m/0765b6v,01265200,NO
440749,National American University-Ellsworth AFB Extension,,/m/0cv6_m3,00405713,YES
440758,National American University-Albuquerque West,,/m/0cv6_n1,00405716,YES
440767,National American University-Brooklyn Center,,/m/0cv6_l5,00405717,YES
440776,Interactive Learning Systems-Pasadena,212382,/m/0clw4p7,02331300,NO
440794,Somerset Christian College,169257,/m/0dpyfy,03666300,YES
440800,Miami Ad School-Minneapolis,,/m/0clw4t5,03125601,NO
440819,Miami Ad School-San Francisco,,/m/0cmcb97,03125602,NO
440828,Oregon State University-Cascades Campus,,/m/03cmm4w,00321001,YES
440837,Winner Institute of Arts & Sciences,169293,,,
440846,Milan Institute-Boise,,/m/0clw4v1,03098700,NO
440855,Milan Institute-Amarillo,,/m/0clw4s9,03098702,NO
440864,Trinity College,169327,,,
440873,Vatterott Career College-Memphis Dividend Drive,169336,/m/0clw4td,02599710,NO
440882,Vatterott College-Tulsa,169345,/m/0clw4vq,02599706,NO
440891,Vatterott College-Wichita,169354,/m/0clw4rw,02599709,NO
440907,Star Career Academy-Newark,169363,/m/0clw4sj,03380302,NO
440916,Southern University Law Center,,/m/0275nl0,00202500,YES
440925,International Academy of Design and Technology-Orlando,,/m/02wx1hf,03031402,YES
440952,Lincoln Technical Institute-Lowell,,/m/0clw4s2,03232310,NO
440970,Everest College-Vancouver Massage Therapy,,/m/0k3lq9c,02617503,NO
440989,Texas Barber Colleges and Hairstyling Schools,169442,/m/0clw4v8,02568100,NO
441016,Everest Institute-Hobby,169451,/m/0clw4rn,02261303,NO
441025,Miller-Motte Technical College-North Charleston,,/m/0clw4tv,02614202,NO
441052,American Career College-Anaheim,,/m/0clw4tm,02241801,NO
441061,Remington College-Jacksonville,169497,,,
441070,Saginaw Chippewa Tribal College,169503,/m/0clw4wc,03772300,NO
441089,Wyo Tech-Blairsville,169512,/m/0clw4yb,00915705,NO
441104,Richmont Graduate University,211167,/m/06zr17q,03355400,YES
441122,Harrison Career Institute - South Orange,169558,,,
441131,The Seattle School of Theology & Psychology,169567,/m/0271fvx,03466400,YES
441159,DeVry University's Keller Graduate School of Management-Washington,200077,,02075444,YES
441168,Northwest College of Hair Design,169576,/m/0clw4wl,02101001,NO
441186,San Diego State University-Imperial Valley Campus,169585,/m/0gjknv,00115101,YES
441195,American Broadcasting School-Arlington,,/m/0clw4x7,03030802,NO
441201,Miami-Jacobs Career College-Sharonville,,/m/0clw4y_,00489817,NO
441210,East Valley Institute of Technology,169619,/m/0clw4xg,03572300,NO
441229,West Coast Ultrasound Institute,169628,/m/0clw4y3,03639300,NO
441238,Irell and Manella Graduate School of Biological Sciences,169637,/m/027gj88,03592400,YES
441247,Community Business College,169646,,,
441256,Design's School of Cosmetology,169655,/m/0clw4xp,03646300,NO
441274,Paul Mitchell the School-Santa Barbara,169673,/m/0clw4yk,03598300,NO
441292,EdNet Career Institute,169682,,,
441308,University of the Rockies,169691,/m/03wbmx5,03545300,YES
441317,Eli Whitney Technical High School,166106,/m/02qzfbk,00730000,NO
441335,Vinal Technical High School,188058,/m/076gjy3,01169700,NO
441344,Oliver Wolcott Regional Vocational Technical Sch,188003,/m/0k9jdnc,,
441353,Windham Technical High School,161703,/m/076gjxw,00731100,NO
441362,Harris School of Business-Wilmington Campus,204325,/m/0clw4xx,03543300,NO
441371,Ultimate Medical Academy,169716,/m/0br_trg,03549300,NO
441380,Florida Barber Academy,169725,/m/0clw4z6,03611400,NO
441399,Angley College,169734,/m/0clw4zn,,
441405,Jacksonville Beauty Institute,169743,/m/0clw505,03627400,NO
441414,M-DCPS The English Center,169752,/m/0clw51y,03570400,NO
441423,Florida Education Institute,169761,/m/0clw50v,03627600,NO
441432,Superior Career Institute,169770,/m/0clw51h,03564300,NO
441441,Florida Institute of Animal Arts,169789,/m/0clw4zf,03618300,NO
441450,Powder Springs Beauty College,169798,,,
441478,National Graduate School of Quality Management,169804,/m/0clw50m,03504300,YES
441487,Texas County Technical College,169813,/m/0clw4_z,03579300,NO
441496,Aviation Institute of Maintenance-Kansas City,169822,/m/0clw524,03616300,NO
441502,Blue Cliff College-Gulfport,169831,/m/0cnb46t,03525300,NO
441511,Apex School of Theology,169840,/m/0clw518,03513400,YES
441548,Institute for Therapeutic Massage,169868,/m/0clw4zw,03536300,NO
441557,Helma Institute of Massage Therapy,169877,,,
441566,Cortiva Institute - Somerset School of Massage Therapy,169886,/m/0clw50d,,
441575,Metropolitan Learning Institute,169895,/m/0clw511,03652300,NO
441584,Anthem Institute-Manhattan,169901,/m/0ct2jcn,03426400,NO
441593,Orleans Niagara BOCES-Practical Nursing Program,217040,/m/0clw4_9,02199300,NO
441609,Yeshiva Shaarei Torah of Rockland,169929,/m/0clw51q,03496300,YES
441618,Leon Studio One School of Hair Design,169938,/m/0clw4_j,03568300,NO
441627,St Joseph's Medical Center School of Radiography,169947,/m/0clw530,03651300,NO
441636,American Institute of Alternative Medicine,169956,/m/0clw54b,03534400,NO
441645,Brown Aveda Institute-Mentor,169965,/m/0clw556,03626300,NO
441654,Tri-State College of Massotherapy,169974,,,
441663,"Institute of Technology, Inc",169983,/m/03c8qx0,03642300,NO
441672,Susquehanna County Career and Technology Center,189875,/m/0k7cr98,03561400,NO
441681,Centro de Capacitacion y Asesoramiento Vetelba,170000,/m/0clw53g,03585300,NO
441690,Universidad Pentecostal Mizpa,170019,/m/0clw55f,03531300,YES
441706,Caribbean Forensic and Technical College,170028,/m/0clw54k,03608300,NO
441715,American Technological College,170037,,,
441724,National Fashion and Beauty College,170046,,,
441733,Charleston School of Massage,170055,/m/0clw52t,03595300,NO
441742,Concorde Career Institute-Arlington,170064,/m/0clw53x,03542300,NO
441751,Kussad Institute of Court Reporting,170073,/m/0clw55w,03556400,NO
441760,Lamar Institute of Technology,170082,/m/04nqnn,03627300,NO
441779,MJ's Beauty Academy Inc,170091,/m/0clw537,03610300,NO
441788,Aviation Institute of Maintenance-Dallas,170107,/m/0clw52l,03573300,NO
441797,State Beauty Academy,170116,/m/0clw52c,03551400,NO
441821,Behold Beauty Academy,170143,,,
441830,Healing Mountain Massage School,170152,/m/0clw53p,03617300,NO
441858,Career Training Solutions,170161,/m/0clw54_,03654300,NO
441867,"Crescent Cosmetology University, Inc.",170170,,,
441876,Rudy & Kelly Academy of Hair and Nails,170189,/m/0clw54s,03645400,NO
441894,South Branch Career and Technical Center,170204,/m/0h7gnvj,03327500,NO
441900,Nevada State College,170213,/m/03jpmp,04114300,YES
441919,Virginia College-Jackson,,/m/0clw57m,03010603,NO
441928,Virginia College-Austin,,/m/0clw569,03010604,NO
441937,California State University-Channel Islands,170240,/m/033w82,03980300,YES
441955,ITT Technical Institute-Springfield,,/m/0clw58y,10732905,YES
441964,ITT Technical Institute-Chantilly,,/m/0clw57d,00732944,YES
441973,The Art Institute of California-Argosy University Orange County,,/m/0fcrwh,02179944,YES
441982,Franklin W. Olin College of Engineering,170286,/m/01cbvr,03946300,YES
442000,Metropolitan Community College-Business & Technology,,/m/0clw57v,00248402,NO
442028,Career Education Institute-Henderson,170301,,,
442037,Lincoln Technical Institute-Northeast Philadelphia,,/m/0clw58q,01246105,NO
442046,Lincoln Technical Institute-Center City Philadelphia,,/m/0clw594,01246104,NO
442055,Lincoln Technical Institute,170338,,,
442064,Won Institute of Graduate Studies,170347,/m/02743v_,03949300,YES
442073,Lincoln Technical Institute-Paramus,,/m/0clw588,01246103,NO
442134,Pima Medical Institute-Colorado Springs,,/m/0clw56z,02217108,NO
442143,University of Phoenix-Kansas City Campus,,/m/0clw562,72098830,YES
442152,University of Phoenix-Atlanta Campus,,/m/0clw56j,32098829,YES
442161,University of Phoenix-Chicago Campus,,/m/0clw59c,32098849,YES
442170,University of Phoenix-Nashville Campus,,/m/0clw581,42098867,YES
442189,University of Phoenix-Northern Virginia Campus,,/m/0clw56r,42098888,YES
442204,David's Academy of Beauty,170435,/m/0clw575,03614300,NO
442213,Birthwise Midwifery School,170444,/m/0clw5d6,03612300,NO
442222,Argosy University-Dallas,,/m/0clw5cb,02179919,YES
442231,Le Cordon Bleu College of Culinary Arts-Orlando,,/m/03qm11b,03031403,NO
442240,Paul Mitchell the School-Costa Mesa,170471,/m/0clw5b7,02531801,NO
442295,Ave Maria School of Law,170514,/m/08xjb1,03691400,YES
442310,Everest College-Arlington,,/m/0clw5cs,00450702,NO
442329,Tulsa Welding School-Jacksonville Campus,170532,/m/0clw5dw,00961802,NO
442338,ITT Technical Institute-Canton,,/m/0clw5bp,10732927,YES
442347,ITT Technical Institute-Plymouth Meeting,,/m/0clw5ck,00732955,NO
442356,Lancaster General College of Nursing & Health Sciences,170569,/m/04y6dvz,00986300,YES
442365,DeVry University-North Carolina,,/m/0clw5b0,01072751,YES
442383,West Virginia Junior College-Bridgeport,,/m/0clw59t,01057302,NO
442392,Antioch University-PhD Program in Leadership and Change,170596,/m/0cmcb9j,00301010,YES
442408,Vatterott College-Cleveland,170602,/m/0clw5bx,02599711,NO
442417,Everest College - Lynnwood,170611,,,
442426,St Louis College of Health Careers-Fenton,,/m/0clw5dn,02340501,NO
442435,Interactive College of Technology-Gainesville,,/m/0clw59l,02284309,NO
442444,San Joaquin Valley College-Rancho Cucamonga,,/m/0clw5c_,02120704,NO
442462,Anthem Institute-Cherry Hill,,/m/0clw5bg,00844101,NO
442471,Tri-Cities Regional Occupational Program,170666,,,
442480,Career Education Institute-Norcross,170675,,,
442499,Westwood College-Ft Worth,,/m/0clw5c3,03079201,YES
442505,Westwood College-Dallas,,/m/0clw5df,02313901,YES
442514,CoxHealth School of Diagnostic Medical Sonography,,/m/0clw5gd,,
442523,Alaska Christian College,207290,/m/0cq_586,04138600,NO
442541,New Covenant International University,,/m/0h7gnv8,,
442569,Grantham University,170736,/m/0275p5m,04122300,YES
442578,Minnesota School of Business-Plymouth,,/m/0clw5jt,00464602,YES
442602,Carrington College-Albuquerque,185448,/m/0cv9_y8,02100612,NO
442611,NASCAR Technical Institute,170763,/m/0clw5jc,00822104,NO
442620,Everest Institute-Tigard,,/m/0clw5h8,02617506,NO
442639,Potomac College-VA Campus,,/m/0cnb4dy,03218301,YES
442648,Anthem Institute-Las Vegas,,/m/0clw5g5,03076404,NO
442657,Milan Institute-Palm Desert,229726,/m/0clw5hy,03098705,NO
442666,Maric College - San Diego,170815,,,
442684,Stenotype Institute of Jacksonville Inc-Orlando,,/m/0clw5f2,00841701,NO
442718,National American University-Overland Park,,/m/0cv6_p9,00405718,YES
442727,Everest Institute-Austin,170851,/m/0clw5gm,00982802,NO
442736,Everest College-Burr Ridge,170860,/m/0clw5fr,01185802,NO
442745,Medvance Institute-West Palm,,/m/0clw5fj,02326303,NO
442781,Tohono O'Odham Community College,170897,/m/0clw5f9,03784400,NO
442790,Everest College-Dallas,,/m/0clw5gv,00907905,NO
442806,Edward Via College of Osteopathic Medicine,170912,/m/04rv3v,03709300,YES
442815,The Salter School-Malden Campus,,/m/04n2p3c,00466603,NO
442824,DeVry University-Pennsylvania,,/m/0clw5hh,01072722,YES
442833,Utah State University,,/m/01nkcn,,
442842,Pacific College of Oriental Medicine-Chicago,170958,/m/0cnb3_y,03027702,YES
442851,Ronny J's Barber Styling,170967,/m/0clw5h1,03676400,NO
442879,Southwest Institute of Healing Arts,170976,/m/0hgqkv1,03593300,NO
442888,InterCoast Colleges-Riverside,,/m/0clw5kx,02559402,NO
442897,Ottawa University-Jeffersonville,,/m/0clw5nz,00193712,YES
442903,Academy Education Services,171003,,,
442912,Academy of Cosmetology,171012,,,
442921,University of Cosmetology - Sullivan,171021,/m/0clw5lb,,
442930,University of Antelope Valley,171030,/m/0clw5l_,03427500,YES
442949,Birthingway College of Midwifery,171049,/m/0clw5mn,03668300,YES
442958,Blue Water College of Cosmetology Inc,171058,/m/0clw5nj,03704300,NO
442967,Pima Medical Institute-Albuquerque West,211848,/m/0clw5l3,03678300,NO
442976,Brighton Center's Center for Employment Training,171076,/m/0clw5n9,03611300,NO
442985,California Healing Arts College,171085,/m/0clw5m6,03681300,NO
442994,California Learning Center,171094,,,
443012,Quest Career College,171119,,,
443021,Dallas Barber & Stylist College,171128,/m/0clw5mw,03682400,NO
443030,NorthShore University HealthSystem School of Nurse Anesthesia,171137,/m/0clw5kg,03684300,YES
443049,Faith Evangelical College & Seminary,171146,/m/087w6n,03689400,YES
443058,Family of Faith College,171155,/m/0clw5k0,03676300,YES
443076,Hood Theological Seminary,171164,/m/0clw5n2,03663300,YES
443085,Illinois Welding School,171173,,,
443094,"AAKORP, Inc.",171182,,,
443100,Colegio Educativo Tecnologico Industrial Inc,171191,/m/0clw5ls,03452300,NO
443128,International Technological University,171216,/m/04086bq,03622300,YES
443137,Irene's Myomassology Institute,171225,/m/0clw5kp,03588300,NO
443146,Jay's Technical Institute,171234,/m/0clw5k7,03680300,NO
443155,La Lan 2000 Computer Training Center,171243,,,
443164,Minneapolis School of Massage and Bodywork,171252,,,
443173,Mr John's School of Cosmetology Esthetics & Nails-Jacksonville,171261,/m/0clw5mf,03643300,NO
443182,North Central Industrial Technical Education,171270,,,
443207,NTMA Training Centers of Southern California,171298,/m/0clw5q1,03590400,NO
443216,PC Age-Jersey City,185192,/m/0clw5s0,03650600,NO
443225,PC Age-Edison,,/m/0clw5pv,03650603,NO
443234,American Institute,171322,/m/0clw5s7,03706300,NO
443243,Software Education of America,171331,,,
443252,South Florida Institute of Technology,171340,/m/0clw5qy,03661400,NO
443261,Southeastern Institute-Charleston,171359,/m/0clw5sp,03555400,NO
443270,Southeastern College-Jacksonville,171368,/m/0clw5rl,03553300,NO
443289,Toni & Guy Hairdressing Academy-Colorado Springs,171377,/m/0clw5pm,03670300,NO
443298,Trend Barber College,171386,/m/0clw5rc,03714300,NO
443304,Illinois CareerPath Institute,171395,,03655300,NO
443313,Cortiva Institute - Brian Utting School of Massage,171401,,,
443322,Valley Grande Institute for Academic Studies,171410,/m/0clw5r4,03612400,NO
443331,West Coast University-Los Angeles,171429,/m/0clw5q8,03698300,YES
443340,Williamson Christian College,171438,/m/0clw5qh,03513500,YES
443359,International Barber & Style College,171447,/m/0clw5rt,03683300,NO
443368,Illinois Eastern Community College-System Office,171456,/m/0k7lnh4,00913500,NO
443377,Triangle Tech Inc-Sunbury,171465,/m/0clw5qq,02174401,NO
443401,Harrison Career Institute - Clifton,171492,,,
443410,DigiPen Institute of Technology,171508,/m/03n407,03724300,YES
443429,California College of Vocational Careers,171517,/m/0clw5p5,03698400,NO
443438,Medvance Institute-Fort Lauderdale,,/m/0clw5sx,03480301,NO
443456,University of Phoenix-Cincinnati Campus,,/m/0clw5sg,42098842,YES
443465,University of Phoenix-Wichita Campus,,/m/0clw5wj,32098860,YES
443474,University of Phoenix-Charlotte Campus,,/m/0clw5xm,42098827,YES
443483,Connecticut Center for Massage Therapy-Groton,171571,/m/0clw5t_,02316603,NO
443492,Pierpont Community and Technical College,171580,/m/064q961,04038500,NO
443517,Universal College of Beauty Inc-Compton,171599,/m/0clw5w2,01244603,NO
443526,ITT Technical Institute-Duluth,,/m/0clw5wr,00732950,YES
443535,ITT Technical Institute-Hilliard,,/m/0clw5tk,10732917,YES
